Image Path,Width,Height,Weeds,x,y,w,h
20210908_iPhoneSE_YL_5.jpg,4032,3024,Purslane,1330,1039,985,1033
20210908_iPhoneSE_YL_46.jpg,3024,4032,Waterhemp,483,841,1858,1588
20210904_NIKOND3300_YL_4.jpg,3000,4496,Waterhemp,575,1098,1882,2288
20210910_iPhoneSE_YL_139.jpg,4032,3024,Eclipta,1754,649,1315,1358
20210910_iPhoneSE_YL_139.jpg,4032,3024,Ragweed,1064,233,242,233
20210910_iPhoneSE_YL_139.jpg,4032,3024,Ragweed,2018,13,427,207
20210910_iPhoneSE_YL_139.jpg,4032,3024,Waterhemp,0,1702,440,158
20210827_iPhone11Pro_BT_126.jpg,3024,4032,MorningGlory,879,2080,574,826
20210827_iPhone11Pro_BT_126.jpg,3024,4032,SpottedSpurge,1442,545,715,457
20210827_iPhone11Pro_BT_132.jpg,4032,3024,SpottedSpurge,1952,743,818,572
20210827_iPhone11Pro_BT_132.jpg,4032,3024,SpottedSpurge,1499,875,497,457
20210827_iPhone11Pro_BT_132.jpg,4032,3024,PricklySida,844,1675,730,963
20210827_iPhone11Pro_BT_132.jpg,4032,3024,PricklySida,1993,372,290,308
20210827_iPhone11Pro_BT_132.jpg,4032,3024,SpottedSpurge,255,299,402,402
20210827_iPhone11Pro_BT_132.jpg,4032,3024,SpottedSpurge,3582,6,317,457
20210810_iPhoneSE_YL_597.jpg,3023,3676,MorningGlory,791,1329,1519,1558
20210903_iPhoneSE_YL_205.jpg,3024,4032,MorningGlory,1055,1237,1196,1067
20210903_YALAL00_EO_19.jpg,3000,4000,MorningGlory,527,1016,1752,2132
20210806_iPhoneSE_YL_295.jpg,4032,3024,MorningGlory,394,798,1523,1559
20210806_iPhoneSE_YL_295.jpg,4032,3024,MorningGlory,2919,699,875,1289
20210820_iPhoneSE_YL_1498.jpg,2389,2240,MorningGlory,177,398,1924,1628
20210909_NIKOND3300_YL_59.jpg,4000,6000,Eclipta,1086,2022,2404,2219
20210912_CanonEOS4000D_YL_264.jpg,3456,5184,Eclipta,1322,1801,1256,1411
20210912_CanonEOS4000D_YL_264.jpg,3456,5184,Goosegrass,1515,2876,1075,2022
20210912_CanonEOS4000D_YL_10.jpg,3456,5184,SpottedSpurge,1476,1943,924,1847
20210906_iPhoneSE_YL_161.jpg,4032,3024,Waterhemp,508,934,982,991
20210906_iPhoneSE_YL_161.jpg,4032,3024,Waterhemp,2253,1006,1096,1159
20210906_iPhoneSE_YL_160.jpg,4032,3024,Eclipta,2499,580,1060,958
20210906_iPhoneSE_YL_160.jpg,4032,3024,Purslane,270,826,2439,1589
20210912_CanonEOS4000D_YL_39.jpg,3456,5184,Waterhemp,1206,754,939,750
20210912_CanonEOS4000D_YL_39.jpg,3456,5184,Waterhemp,1763,3781,800,777
20210912_CanonEOS4000D_YL_39.jpg,3456,5184,Waterhemp,2826,4589,367,421
20210910_NIKOND3300_YL_239.jpg,4000,6000,MorningGlory,1432,1903,1199,1527
20210910_NIKOND3300_YL_239.jpg,4000,6000,Carpetweed,3424,1527,555,352
20210910_NIKOND3300_YL_239.jpg,4000,6000,Carpetweed,1044,3591,227,227
20210910_NIKOND3300_YL_239.jpg,4000,6000,Carpetweed,119,2929,227,286
20210910_NIKOND3300_YL_239.jpg,4000,6000,Carpetweed,6,3311,334,322
20210910_NIKOND3300_YL_239.jpg,4000,6000,Carpetweed,24,3735,197,209
20210912_CanonEOS4000D_YL_11.jpg,3456,5184,Waterhemp,954,1365,688,653
20210912_CanonEOS4000D_YL_11.jpg,3456,5184,Ragweed,1235,2540,843,934
20210912_CanonEOS4000D_YL_11.jpg,3456,5184,Ragweed,2033,3529,914,783
20210912_CanonEOS4000D_YL_11.jpg,3456,5184,Ragweed,1491,3474,281,256
20210912_CanonEOS4000D_YL_11.jpg,3456,5184,Goosegrass,2831,3935,612,1225
20210908_iPhoneSE_YL_105.jpg,4032,3024,Purslane,928,1055,701,475
20210908_iPhoneSE_YL_105.jpg,4032,3024,Purslane,2045,794,1128,1051
20210903_YALAL00_EO_24.jpg,3000,4000,Carpetweed,682,853,1519,2302
20210812_iPhoneSE_YL_1101.jpg,2682,2750,Waterhemp,401,470,1907,1767
20210827_NIKOND3300_YL_66.jpg,4000,6000,PricklySida,697,2501,1656,1534
20210909_NIKOND3300_YL_58.jpg,6000,4000,Eclipta,1178,1922,698,818
20210909_NIKOND3300_YL_58.jpg,6000,4000,Eclipta,3341,818,1457,1388
20210909_NIKOND3300_YL_58.jpg,6000,4000,Waterhemp,1217,1124,512,496
20210806_iPhoneSE_YL_294.jpg,1545,1873,MorningGlory,429,450,882,1294
20210806_iPhoneSE_YL_280.jpg,2794,2999,MorningGlory,146,618,1593,1896
20210827_iPhone11Pro_BT_319.jpg,4032,3024,Ragweed,1658,1174,633,717
20210906_iPhoneSE_YL_362.jpg,4032,3024,Waterhemp,117,96,1114,1066
20210906_iPhoneSE_YL_362.jpg,4032,3024,Waterhemp,502,1174,868,895
20210906_iPhoneSE_YL_362.jpg,4032,3024,Waterhemp,2481,405,739,841
20210906_iPhoneSE_YL_362.jpg,4032,3024,Waterhemp,2760,1922,808,994
20210903_iPhoneSE_YL_204.jpg,3024,4032,Sicklepod,1125,2713,703,756
20210903_iPhoneSE_YL_204.jpg,3024,4032,Sicklepod,1442,387,815,856
20210810_iPhoneSE_YL_582.jpg,3024,3444,Eclipta,838,963,1207,1231
20210810_iPhoneSE_YL_582.jpg,3024,3444,Carpetweed,1922,2714,163,179
20210903_NIKOND3300_YL_146.jpg,4000,6000,Waterhemp,654,1577,2466,2135
20210818_iPhoneSE_YL_1328.jpg,2068,1892,Eclipta,515,205,1231,1553
20210906_iPhoneSE_YL_202.jpg,4032,3024,SpottedSpurge,1075,369,378,685
20210906_iPhoneSE_YL_202.jpg,4032,3024,Eclipta,2153,210,1589,2042
20220129_CanonEOS4000D_EO_2.jpg,5184,3456,MorningGlory,2358,342,1299,1319
20210809_iPhoneSE_YL_555.jpg,2870,3670,MorningGlory,515,1241,1950,1770
20210903_NIKOND3300_YL_191.jpg,6000,4000,Waterhemp,1744,930,2453,2209
20210903_iPhone11Pro_BT_94.jpg,3024,4032,Ragweed,945,1387,1082,1246
20210903_iPhoneSE_YL_166.jpg,3024,4032,MorningGlory,1020,1512,1424,1348
20210820_iPhoneSE_YL_1512.jpg,1673,1630,Sicklepod,137,395,1300,1003
20210812_iPhoneSE_YL_967.jpg,3024,3726,Purslane,467,3053,635,673
20210812_iPhoneSE_YL_967.jpg,3024,3726,Purslane,506,1922,1672,1213
20210812_iPhoneSE_YL_967.jpg,3024,3726,Purslane,1333,1165,556,970
20210812_iPhoneSE_YL_967.jpg,3024,3726,Purslane,1537,21,1118,2014
20210628_iPhoneSE_YL_159.jpg,3024,4032,Purslane,588,1305,1497,1387
20210904_iPhoneSE_YL_49.jpg,3024,4032,Waterhemp,727,1559,1371,1506
20210812_iPhoneSE_YL_740.jpg,3024,4032,Purslane,702,458,1255,1799
20210812_iPhoneSE_YL_740.jpg,3024,4032,Purslane,1415,2087,932,1272
20210810_iPhoneSE_YL_623.jpg,4020,2875,Eclipta,662,288,2616,2352
20210903_iPhone11Pro_BT_47.jpg,3024,4032,Ragweed,942,1403,402,328
20210903_iPhone11Pro_BT_47.jpg,3024,4032,Ragweed,1746,2461,193,176
20210712_iPhoneSE_YL_167.jpg,3024,4032,Carpetweed,997,299,1196,2006
20210712_iPhoneSE_YL_167.jpg,3024,4032,Carpetweed,709,2636,1477,834
20210910_iPhone11Pro_BT_72.jpg,3024,4032,Ragweed,1094,1727,430,410
20210903_iPhone11Pro_BT_53.jpg,4032,3024,MorningGlory,1616,1225,880,898
20210628_iPhoneSE_YL_95.jpg,3024,4032,MorningGlory,409,872,2488,1952
20210903_iPhone11Pro_BT_5.jpg,3024,4032,Purslane,805,1500,1367,860
20210903_iPhoneSE_YL_176.jpg,4032,3024,MorningGlory,1526,558,1411,1288
20210820_iPhoneSE_YL_1502.jpg,2067,1807,Sicklepod,249,159,1704,1427
20210712_iPhoneSE_YL_2.jpg,3024,4032,Carpetweed,600,208,1796,1007
20210712_iPhoneSE_YL_2.jpg,3024,4032,Carpetweed,1524,2960,569,937
20210827_iPhone11Pro_BT_282.jpg,3024,4032,PricklySida,1875,4,750,1379
20210827_iPhone11Pro_BT_282.jpg,3024,4032,SpottedSpurge,12,914,1785,1461
20210827_iPhone11Pro_BT_282.jpg,3024,4032,SpottedSpurge,692,2086,981,1141
20210827_iPhone11Pro_BT_282.jpg,3024,4032,PricklySida,1061,3253,580,352
20210827_iPhone11Pro_BT_282.jpg,3024,4032,SpottedSpurge,1313,3383,164,352
20210805_iPhoneSE_YL_133.jpg,3024,3429,MorningGlory,248,1126,2198,2133
20210903_iPhone11Pro_BT_161.jpg,4032,3024,Ragweed,1126,196,818,1064
20210806_iPhoneSE_YL_327.jpg,3024,4032,MorningGlory,0,0,3021,4030
20210912_CanonEOS4000D_YL_103.jpg,5184,3456,MorningGlory,1135,969,1828,1763
20210827_iPhoneSE_YL_217.jpg,3024,4032,PricklySida,1250,524,856,836
20210827_iPhoneSE_YL_217.jpg,3024,4032,PricklySida,1543,2614,672,645
20210910_iPhoneSE_YL_20.jpg,3024,4032,Waterhemp,590,1094,1883,1930
20210910_iPhoneSE_YL_20.jpg,3024,4032,Ragweed,88,23,240,275
20210910_iPhoneSE_YL_20.jpg,3024,4032,Carpetweed,522,0,234,229
20210910_iPhoneSE_YL_20.jpg,3024,4032,Ragweed,428,3581,275,346
20210910_iPhoneSE_YL_20.jpg,3024,4032,Waterhemp,2473,2942,539,803
20210910_iPhoneSE_YL_20.jpg,3024,4032,Carpetweed,2684,3633,311,340
20210912_iPhoneSE_YL_117.jpg,3024,4032,Ragweed,727,426,1043,1414
20210912_iPhoneSE_YL_117.jpg,3024,4032,Waterhemp,1430,2200,891,1051
20210912_iPhoneSE_YL_117.jpg,3024,4032,Ragweed,41,2543,217,217
20210910_NIKOND3300_YL_13.jpg,6000,4000,MorningGlory,1976,1527,2473,1551
20210910_NIKOND3300_YL_13.jpg,6000,4000,Waterhemp,3368,3571,453,417
20210910_NIKOND3300_YL_13.jpg,6000,4000,Waterhemp,4762,3349,1227,634
20210903_NIKOND3300_YL_142.jpg,4000,6000,Waterhemp,680,1072,2379,3320
20210910_iPhoneSE_YL_100.jpg,4032,3024,Eclipta,1189,682,1174,1153
20210827_iPhone11Pro_BT_137.jpg,4032,3024,SpottedSpurge,519,215,743,475
20210827_iPhone11Pro_BT_137.jpg,4032,3024,PricklySida,1908,994,1060,1042
20210827_iPhone11Pro_BT_137.jpg,4032,3024,SpottedSpurge,2717,796,281,374
20210628_iPhoneSE_YL_203.jpg,3024,4032,SpottedSpurge,321,66,2701,3964
20210827_NIKOND3300_YL_106.jpg,4000,6000,PricklySida,575,2806,2266,2266
20210906_iPhoneSE_YL_372.jpg,4032,3024,Waterhemp,787,435,1294,736
20210906_iPhoneSE_YL_372.jpg,4032,3024,Waterhemp,2418,652,931,859
20210906_iPhoneSE_YL_372.jpg,4032,3024,Waterhemp,847,1781,1111,1120
20210906_iPhoneSE_YL_428.jpg,3024,4032,Eclipta,781,1852,1106,1246
20210908_iPhoneSE_YL_80.jpg,3024,4032,Purslane,258,387,1950,2481
20210908_iPhoneSE_YL_80.jpg,3024,4032,Carpetweed,723,2879,645,395
20210903_iPhoneSE_YL_228.jpg,3024,4032,Sicklepod,715,1149,1641,1576
20210909_NIKOND3300_YL_74.jpg,4000,6000,Eclipta,1667,2202,1174,1185
20210912_CanonEOS4000D_YL_261.jpg,5184,3456,Goosegrass,536,1051,1027,1068
20210912_CanonEOS4000D_YL_261.jpg,5184,3456,Ragweed,2047,2195,453,436
20210912_CanonEOS4000D_YL_261.jpg,5184,3456,Ragweed,2700,1488,783,591
20210912_CanonEOS4000D_YL_261.jpg,5184,3456,Ragweed,3780,1572,456,453
20210912_CanonEOS4000D_YL_261.jpg,5184,3456,Ragweed,3654,1948,180,131
20210912_CanonEOS4000D_YL_261.jpg,5184,3456,Ragweed,1353,0,229,193
20210912_CanonEOS4000D_YL_261.jpg,5184,3456,Ragweed,683,2838,171,201
20210912_CanonEOS4000D_YL_261.jpg,5184,3456,Ragweed,834,2979,121,151
20210912_CanonEOS4000D_YL_261.jpg,5184,3456,Ragweed,2200,1452,161,161
20210912_CanonEOS4000D_YL_261.jpg,5184,3456,Ragweed,1296,2547,191,161
20210912_CanonEOS4000D_YL_249.jpg,3456,5184,Ragweed,1757,868,1285,1436
20210912_CanonEOS4000D_YL_249.jpg,3456,5184,Ragweed,632,2585,1496,1405
20210912_CanonEOS4000D_YL_249.jpg,3456,5184,Ragweed,527,848,1175,1285
20210912_CanonEOS4000D_YL_249.jpg,3456,5184,Ragweed,1205,8,648,203
20210820_iPhoneSE_YL_1489.jpg,1822,1644,MorningGlory,496,216,748,1307
20210910_iPhone11Pro_BT_136.jpg,3024,4032,Waterhemp,191,981,1660,1535
20210910_NIKOND3300_YL_215.jpg,6000,4000,Waterhemp,581,1249,1765,1459
20210910_NIKOND3300_YL_215.jpg,6000,4000,PalmerAmaranth,2851,1761,863,879
20210910_NIKOND3300_YL_215.jpg,6000,4000,Eclipta,4207,1447,1292,807
20210913_iPhoneSE_YL_18.jpg,3024,4032,SpottedSpurge,917,1365,1445,1348
20210912_CanonEOS4000D_YL_29.jpg,5184,3456,Waterhemp,1522,1401,1276,1057
20210912_CanonEOS4000D_YL_29.jpg,5184,3456,Ragweed,2939,1336,583,640
20210912_CanonEOS4000D_YL_29.jpg,5184,3456,Waterhemp,4184,121,407,412
20210910_NIKOND3300_YL_228.jpg,6000,4000,Carpetweed,2333,1729,655,663
20210910_NIKOND3300_YL_228.jpg,6000,4000,Carpetweed,3709,837,795,1178
20210910_NIKOND3300_YL_228.jpg,6000,4000,Eclipta,3256,2225,1395,977
20210806_iPhoneSE_YL_246.jpg,3428,3024,MorningGlory,1386,571,1671,1826
20210910_NIKOND3300_YL_214.jpg,6000,4000,Eclipta,2097,2093,1171,1829
20210910_NIKOND3300_YL_214.jpg,6000,4000,PalmerAmaranth,3031,911,1314,1333
20210820_iPhoneSE_YL_1477.jpg,1799,1615,MorningGlory,141,374,1516,1043
20210827_iPhoneSE_YL_148.jpg,3024,4032,Purslane,996,1864,727,762
20210827_iPhone11Pro_BT_308.jpg,4032,3024,Waterhemp,1600,712,1360,1384
20210913_iPhoneSE_YL_117.jpg,3024,4032,Waterhemp,721,1279,1447,1138
20210827_iPhoneSE_YL_174.jpg,3024,4032,PricklySida,1102,1125,1031,1700
20210827_iPhone11Pro_BT_320.jpg,4032,3024,Waterhemp,1214,1016,1592,1258
20210909_NIKOND3300_YL_75.jpg,4000,6000,Waterhemp,593,2481,2225,2196
20210812_iPhoneSE_YL_1104.jpg,3163,2999,Sicklepod,786,545,1928,2119
20210903_YALAL00_EO_35.jpg,3000,4000,MorningGlory,543,1000,2062,2101
20210906_iPhoneSE_YL_429.jpg,3024,4032,Eclipta,871,1778,1606,1481
20210712_iPhoneSE_YL_61.jpg,3024,4032,Carpetweed,1011,654,702,1225
20210712_iPhoneSE_YL_61.jpg,3024,4032,Carpetweed,1099,1925,810,1730
20210903_iPhoneSE_YL_215.jpg,3024,4032,Sicklepod,1002,2877,897,879
20210903_iPhoneSE_YL_215.jpg,3024,4032,Sicklepod,803,59,1700,1283
20210906_iPhoneSE_YL_401.jpg,3024,4032,MorningGlory,820,357,1500,2889
20210712_iPhoneSE_YL_204.jpg,3024,4032,Goosegrass,894,853,1803,2946
20210906_iPhoneSE_YL_52.jpg,4032,3024,SpottedSpurge,457,330,2876,2260
20210910_NIKOND3300_YL_12.jpg,6000,4000,Waterhemp,266,3085,891,847
20210910_NIKOND3300_YL_12.jpg,6000,4000,Waterhemp,859,2211,1201,1129
20210910_NIKOND3300_YL_12.jpg,6000,4000,CutleafGroundcherry,2767,1093,2000,1901
20210909_iPhoneSE_YL_7.jpg,3024,4032,Eclipta,1169,196,1415,1653
20210909_iPhoneSE_YL_7.jpg,3024,4032,Eclipta,1424,2880,1087,946
20210903_NIKOND3300_YL_143.jpg,4000,6000,Waterhemp,1176,1577,2745,2667
20210910_iPhoneSE_YL_35.jpg,4032,3024,CutleafGroundcherry,1225,916,1339,1514
20210903_NIKOND3300_YL_194.jpg,6000,4000,Waterhemp,1453,372,2326,2767
20210806_iPhoneSE_YL_326.jpg,3024,3021,MorningGlory,624,1057,1567,1189
20210805_iPhoneSE_YL_126.jpg,3024,4032,MorningGlory,825,90,1491,3447
20210903_NIKOND3300_YL_76.jpg,6000,4000,Eclipta,1337,971,2192,2122
20210805_iPhoneSE_YL_132.jpg,3023,3343,MorningGlory,398,52,2550,2371
20210712_iPhoneSE_YL_199.jpg,3024,4032,Goosegrass,1989,469,336,410
20210712_iPhoneSE_YL_199.jpg,3024,4032,Goosegrass,487,147,1711,2437
20210712_iPhoneSE_YL_199.jpg,3024,4032,Goosegrass,2037,1505,420,323
20210820_iPhoneSE_YL_1517.jpg,2276,1997,MorningGlory,64,595,496,392
20210820_iPhoneSE_YL_1517.jpg,2276,1997,MorningGlory,615,191,1165,858
20210820_iPhoneSE_YL_1517.jpg,2276,1997,MorningGlory,1675,229,600,1427
20210805_iPhoneSE_YL_22.jpg,3023,3378,Purslane,991,1256,1458,1774
20210805_iPhoneSE_YL_36.jpg,3463,2930,SpottedSpurge,3,489,3409,2323
20210628_iPhoneSE_YL_80.jpg,3024,4032,MorningGlory,302,178,2221,3245
20210904_iPhoneSE_YL_64.jpg,4032,3024,Waterhemp,1557,1099,1024,1288
20210904_iPhoneSE_YL_64.jpg,4032,3024,Waterhemp,180,2009,383,330
20210810_iPhoneSE_YL_626.jpg,3011,3561,Eclipta,665,1330,1929,1933
20210712_iPhoneSE_YL_172.jpg,3024,4032,Carpetweed,522,624,2236,2517
20210812_iPhoneSE_YL_1064.jpg,3436,3024,MorningGlory,852,488,2508,2438
20210812_iPhoneSE_YL_1064.jpg,3436,3024,MorningGlory,84,813,734,592
20210812_iPhoneSE_YL_745.jpg,2762,2896,Purslane,1666,1913,568,714
20210812_iPhoneSE_YL_745.jpg,2762,2896,Purslane,765,1833,700,952
20210812_iPhoneSE_YL_745.jpg,2762,2896,Purslane,0,1270,592,489
20210812_iPhoneSE_YL_745.jpg,2762,2896,Purslane,919,0,533,441
20210812_iPhoneSE_YL_745.jpg,2762,2896,Purslane,1017,290,1087,1101
20210812_iPhoneSE_YL_745.jpg,2762,2896,Purslane,1671,1241,602,632
20210910_iPhone11Pro_BT_73.jpg,3024,4032,Waterhemp,914,1575,1270,1016
20210712_iPhoneSE_YL_166.jpg,3024,4032,Carpetweed,725,780,1539,2443
20210910_iPhone11Pro_BT_59.jpg,3024,4032,MorningGlory,1028,1563,1063,930
20210712_iPhoneSE_YL_1.jpg,3024,4032,Carpetweed,795,1117,1304,2036
20210812_iPhoneSE_YL_948.jpg,3024,3184,Purslane,229,94,2262,2778
20210912_iPhoneSE_YL_29.jpg,4032,3024,Eclipta,930,788,1174,1090
20210912_iPhoneSE_YL_29.jpg,4032,3024,Eclipta,2041,993,1088,996
20210806_iPhoneSE_YL_330.jpg,413,467,MorningGlory,102,121,310,313
20210805_iPhoneSE_YL_130.jpg,3023,2943,MorningGlory,610,580,1727,2231
20210806_iPhoneSE_YL_456.jpg,3024,3376,SpottedSpurge,726,541,1761,1931
20210812_iPhoneSE_YL_974.jpg,3024,3291,Waterhemp,226,563,2500,2545
20210903_NIKOND3300_YL_196.jpg,4000,6000,Waterhemp,1964,668,715,1145
20210903_NIKOND3300_YL_196.jpg,4000,6000,Waterhemp,1162,3091,1267,761
20210903_NIKOND3300_YL_196.jpg,4000,6000,Waterhemp,1702,3962,813,715
20210909_iPhoneSE_YL_5.jpg,3024,4032,Eclipta,229,1286,615,703
20210909_iPhoneSE_YL_5.jpg,3024,4032,Eclipta,1281,2280,566,779
20210909_iPhoneSE_YL_5.jpg,3024,4032,Eclipta,1834,1512,609,630
20210906_iPhoneSE_YL_205.jpg,3024,4032,Waterhemp,914,738,1606,2055
20210910_NIKOND3300_YL_160.jpg,6000,4000,Eclipta,709,849,1322,1217
20210910_NIKOND3300_YL_160.jpg,6000,4000,Eclipta,3899,787,1488,1725
20210827_iPhoneSE_YL_29.jpg,3024,4032,PricklySida,539,2227,1344,1614
20210827_iPhoneSE_YL_29.jpg,3024,4032,SpottedSpurge,664,184,1500,1598
20210827_iPhoneSE_YL_29.jpg,3024,4032,Ragweed,8,3376,301,652
20210712_iPhoneSE_YL_212.jpg,4032,3024,Goosegrass,560,0,2487,2739
20210827_iPhone11Pro_BT_108.jpg,3024,4032,MorningGlory,633,6,1746,3376
20210903_iPhoneSE_YL_203.jpg,3024,4032,Sicklepod,1090,1190,1219,1729
20210906_iPhoneSE_YL_417.jpg,3024,4032,Waterhemp,858,946,1611,1507
20210913_iPhoneSE_YL_115.jpg,3024,4032,MorningGlory,871,1121,1199,1676
20210812_iPhoneSE_YL_1112.jpg,3024,2787,Sicklepod,962,581,1543,1926
20210827_iPhone11Pro_BT_14.jpg,4032,3024,Ragweed,129,1712,727,733
20210827_iPhone11Pro_BT_14.jpg,4032,3024,Ragweed,64,410,610,598
20210827_iPhone11Pro_BT_14.jpg,4032,3024,Ragweed,1559,299,592,563
20210827_iPhone11Pro_BT_14.jpg,4032,3024,Ragweed,2902,545,1120,967
20210827_iPhone11Pro_BT_14.jpg,4032,3024,SpottedSpurge,2796,1307,692,832
20210827_iPhone11Pro_BT_14.jpg,4032,3024,Ragweed,2157,1208,557,446
20210827_iPhone11Pro_BT_14.jpg,4032,3024,Ragweed,1507,1049,492,440
20210827_iPhone11Pro_BT_14.jpg,4032,3024,SpottedSpurge,2977,207,233,339
20210827_iPhone11Pro_BT_14.jpg,4032,3024,Ragweed,1548,1807,321,312
20210827_iPhone11Pro_BT_14.jpg,4032,3024,Ragweed,1961,1658,497,387
20210827_iPhone11Pro_BT_14.jpg,4032,3024,Ragweed,1816,2405,374,356
20210827_iPhone11Pro_BT_14.jpg,4032,3024,Ragweed,1258,1262,176,202
20210827_iPhone11Pro_BT_14.jpg,4032,3024,Ragweed,1178,2467,215,220
20210820_iPhoneSE_YL_1475.jpg,1853,1782,MorningGlory,24,117,1772,1660
20210913_iPhoneSE_YL_33.jpg,3024,4032,PricklySida,1070,1579,835,982
20210908_iPhoneSE_YL_116.jpg,3024,4032,PalmerAmaranth,627,976,1591,1940
20210820_iPhoneSE_YL_1449.jpg,4032,3024,Purslane,44,402,2473,1861
20210820_iPhoneSE_YL_1449.jpg,4032,3024,Purslane,2310,1143,1722,1022
20210820_iPhoneSE_YL_1449.jpg,4032,3024,Purslane,3364,2676,620,348
20210820_iPhoneSE_YL_1449.jpg,4032,3024,Purslane,0,1726,557,775
20210820_iPhoneSE_YL_1449.jpg,4032,3024,Purslane,0,2444,588,578
20210913_iPhoneSE_YL_27.jpg,3024,4032,SpottedSpurge,836,1785,1153,832
20210804_iPhoneSE_YL_12.jpg,2543,2637,Purslane,789,746,1245,1680
20210909_NIKOND3300_YL_89.jpg,6000,4000,Eclipta,1233,810,1578,2070
20210909_NIKOND3300_YL_89.jpg,6000,4000,Carpetweed,3547,1450,1105,1163
20210909_NIKOND3300_YL_89.jpg,6000,4000,Carpetweed,2238,2314,314,366
20210909_NIKOND3300_YL_89.jpg,6000,4000,Carpetweed,3640,3797,326,198
20210812_iPhoneSE_YL_815.jpg,2878,3236,Purslane,462,961,1578,2053
20210910_NIKOND3300_YL_217.jpg,4000,6000,Waterhemp,1220,2225,1348,1267
20210910_iPhone11Pro_BT_120.jpg,3024,4032,Waterhemp,914,1262,1133,1172
20210910_iPhone11Pro_BT_134.jpg,3024,4032,Carpetweed,993,2403,642,653
20210812_iPhoneSE_YL_1107.jpg,3024,3242,Sicklepod,603,91,1775,2855
20210913_iPhoneSE_YL_100.jpg,3024,4032,Ragweed,903,1344,957,1074
20210827_NIKOND3300_YL_74.jpg,4000,6000,PricklySida,1268,2153,1251,1752
20210810_iPhoneSE_YL_590.jpg,4032,3024,Carpetweed,992,1119,282,236
20210810_iPhoneSE_YL_590.jpg,4032,3024,Carpetweed,808,1446,203,328
20210810_iPhoneSE_YL_590.jpg,4032,3024,Eclipta,771,1649,806,823
20210810_iPhoneSE_YL_590.jpg,4032,3024,Carpetweed,1493,1713,254,223
20210810_iPhoneSE_YL_590.jpg,4032,3024,Carpetweed,2069,1586,273,224
20210810_iPhoneSE_YL_590.jpg,4032,3024,Carpetweed,2395,1801,242,196
20210810_iPhoneSE_YL_590.jpg,4032,3024,Eclipta,2954,908,472,339
20210810_iPhoneSE_YL_590.jpg,4032,3024,Carpetweed,3269,1344,209,142
20210810_iPhoneSE_YL_590.jpg,4032,3024,Carpetweed,3355,1650,131,141
20210810_iPhoneSE_YL_590.jpg,4032,3024,Carpetweed,2905,2454,284,202
20210810_iPhoneSE_YL_590.jpg,4032,3024,Eclipta,2068,2011,699,591
20210810_iPhoneSE_YL_590.jpg,4032,3024,Eclipta,1834,182,1318,1477
20210810_iPhoneSE_YL_590.jpg,4032,3024,Carpetweed,858,17,223,287
20210810_iPhoneSE_YL_590.jpg,4032,3024,Carpetweed,1489,88,120,151
20210810_iPhoneSE_YL_590.jpg,4032,3024,Carpetweed,1923,686,89,134
20210810_iPhoneSE_YL_584.jpg,3024,3153,Eclipta,602,1154,1234,1662
20210712_iPhoneSE_YL_76.jpg,3024,4032,Carpetweed,858,1091,1149,1977
20210827_NIKOND3300_YL_104.jpg,4000,6000,Sicklepod,1098,2893,1429,1734
20210906_iPhoneSE_YL_402.jpg,3024,4032,Ragweed,492,2106,770,820
20210906_iPhoneSE_YL_402.jpg,3024,4032,Ragweed,1141,1004,1258,1364
20210906_iPhoneSE_YL_364.jpg,4032,3024,Eclipta,1769,952,1631,1364
20210712_iPhoneSE_YL_207.jpg,3024,4032,Goosegrass,3,238,2844,3268
20210827_iPhone11Pro_BT_135.jpg,4032,3024,PricklySida,1943,1280,572,668
20210910_NIKOND3300_YL_39.jpg,4000,6000,Eclipta,288,710,540,453
20210910_NIKOND3300_YL_39.jpg,4000,6000,Eclipta,1176,2218,1259,1298
20210903_iPhoneSE_YL_27.jpg,4032,3024,MorningGlory,950,1086,2106,1328
20210909_iPhoneSE_YL_4.jpg,3024,4032,Eclipta,360,791,706,627
20210909_iPhoneSE_YL_4.jpg,3024,4032,Eclipta,1122,574,264,270
20210909_iPhoneSE_YL_4.jpg,3024,4032,Eclipta,1650,662,267,290
20210909_iPhoneSE_YL_4.jpg,3024,4032,Eclipta,2186,1603,486,457
20210909_iPhoneSE_YL_4.jpg,3024,4032,Eclipta,1336,1682,832,841
20210909_iPhoneSE_YL_4.jpg,3024,4032,Eclipta,1418,2561,343,501
20210909_iPhoneSE_YL_4.jpg,3024,4032,Eclipta,1377,2942,352,314
20210903_NIKOND3300_YL_140.jpg,6000,4000,Waterhemp,1919,320,2814,3256
20210910_NIKOND3300_YL_11.jpg,6000,4000,Waterhemp,2799,1447,2298,1722
20210910_NIKOND3300_YL_175.jpg,6000,4000,Waterhemp,1682,883,1948,2235
20210910_NIKOND3300_YL_175.jpg,6000,4000,Carpetweed,3642,1300,1229,1507
20210908_iPhoneSE_YL_2.jpg,4032,3024,Waterhemp,1483,830,1102,1222
20210912_CanonEOS4000D_YL_129.jpg,3456,5184,MorningGlory,772,2240,1291,1431
20210910_iPhoneSE_YL_22.jpg,3024,4032,Eclipta,1058,301,1090,1287
20210910_iPhoneSE_YL_22.jpg,3024,4032,Eclipta,1098,2693,818,806
20210903_NIKOND3300_YL_197.jpg,6000,4000,Waterhemp,1895,645,2930,2262
20210827_iPhoneSE_YL_201.jpg,3024,4032,SpottedSpurge,1119,1436,1055,1342
